V	se	0.0012855535915153463
P	er	0.0013471901462663587
R	on	0.0006563115292058631
N	ks	0.002004342742608986
A	st	0.004304778303917348
N	lm	0.00033405712376816435
G	at	0.0004976362279173924
V	nk	0.0006427767957576731
V	r	0.0003213883978788366
N	ba	0.00033405712376816435
V	st	0.0020890245862124376
V	ad	0.0008034709946970914
^	da	0.0018625827814569536
D	is	0.0008200082000820008
N	el	0.001002171371304493
N	ls	0.001002171371304493
P	an	0.00038491147036181676
^	ws	0.0010347682119205299
$	57	0.0007309941520467836
N	ws	0.0006681142475363287
,	[	0.0003506311360448808
G	s]	0.0004976362279173924
A	te	0.0023676280671545416
N	ng	0.00534491398029063
A	ew	0.0006457167455876022
N	um	0.0006681142475363287
,	*	0.0003506311360448808
R	ff	0.0006563115292058631
D	ha	0.0006150061500615006
A	kn	0.00043047783039173483
N	nd	0.0025054284282612325
G	mh	0.0004976362279173924
!	ya	0.0007020828457758015
P	of	0.00038491147036181676
N	un	0.001002171371304493
E	-)	0.0007464543418760885
!	hh	0.0016381933068102036
A	ru	0.00043047783039173483
V	ta	0.00048208259681825486
V	ay	0.0012855535915153463
R	fe	0.0004375410194705754
V	me	0.0012855535915153463
N	or	0.0021713713044930684
^	ff	0.0008278145695364238
^	th	0.0022764900662251655
^	ks	0.0014486754966887417
^	ue	0.0010347682119205299
N	et	0.002004342742608986
A	ce	0.0006457167455876022
N	ht	0.002004342742608986
G	ce	0.0004976362279173924
E	:)	0.0004976362279173924
!	ao	0.000936110461034402
N	ub	0.0005010856856522465
N	iz	0.0005010856856522465
V	ts	0.0020890245862124376
N	ns	0.005010856856522465
^	rt	0.0010347682119205299
L	re	0.0009713453132588635
,	'	0.0003506311360448808
P	il	0.0005773672055427252
$	11	0.0009746588693957114
P	so	0.00038491147036181676
T	on	0.0005042864346949068
R	wn	0.0004375410194705754
R	me	0.0008750820389411508
R	ll	0.0010938525486764385
V	in	0.006909850554394986
A	ct	0.0008609556607834697
N	ge	0.002672456990145315
V	de	0.0008034709946970914
A	ge	0.0006457167455876022
E	;)	0.0004976362279173924
O	at	0.0012229922543823889
V	ed	0.01687289088863892
T	wn	0.0005042864346949068
N	rt	0.0023383998663771507
^	na	0.0020695364238410598
N	id	0.0011691999331885753
N	aw	0.0005010856856522465
G	-	0.0004976362279173924
^	oo	0.0012417218543046358
^	!	0.0004139072847682119
!	l-	0.000468055230517201
^	od	0.0008278145695364238
^	uz	0.0004139072847682119
!	ht	0.0011701380762930026
E	_^	0.0004976362279173924
P	us	0.0007698229407236335
R	ly	0.008750820389411508
N	ze	0.00033405712376816435
P	as	0.00038491147036181676
N	op	0.0011691999331885753
!	es	0.000936110461034402
V	dm	0.0003213883978788366
D	an	0.0004100041000410004
N	il	0.0015032570569567397
N	ss	0.0031735426757975613
V	nd	0.0017676361883336013
N	nk	0.002004342742608986
V	lp	0.0003213883978788366
O	us	0.00040766408479412964
V	ch	0.0011248593925759281
$	00	0.0026803118908382065
,	"	0.0003506311360448808
^	#	0.0004139072847682119
D	ll	0.0004100041000410004
$	ne	0.0004873294346978557
,	!"	0.0003506311360448808
^	is	0.0014486754966887417
^	sh	0.0008278145695364238
A	ig	0.00043047783039173483
^	ul	0.0006208609271523179
^	ce	0.0022764900662251655
!	ho	0.0007020828457758015
V	ok	0.0006427767957576731
A	al	0.0049504950495049506
N	rl	0.0005010856856522465
V	aw	0.0003213883978788366
^	yn	0.0006208609271523179
^	bi	0.0004139072847682119
,	."	0.0005259467040673212
$	6	0.0004873294346978557
V	ry	0.0006427767957576731
L	ll	0.001699854298203011
V	ws	0.0009641651936365097
N	ol	0.0013362284950726574
V	ke	0.0017676361883336013
N	en	0.001837314180724904
$	ee	0.0004873294346978557
N	gs	0.001837314180724904
N	ys	0.0011691999331885753
N	ty	0.004843828294638383
P	by	0.00038491147036181676
O	ll	0.0006114961271911944
P	gh	0.0007698229407236335
V	rn	0.0008034709946970914
$	21	0.0007309941520467836
^	ar	0.0012417218543046358
^	om	0.0004139072847682119
N	ll	0.0021713713044930684
!	hi	0.000468055230517201
L	'm	0.00048567265662943174
L	im	0.00048567265662943174
N	uv	0.00033405712376816435
^	ye	0.0010347682119205299
^	ay	0.0033112582781456954
N	ie	0.001002171371304493
^	h1	0.0004139072847682119
N	ct	0.001837314180724904
A	et	0.0006457167455876022
P	(@	0.00038491147036181676
^	rf	0.0004139072847682119
D	ny	0.0004100041000410004
N	oo	0.0006681142475363287
N	st	0.0025054284282612325
N	nt	0.003674628361449808
O	em	0.0008153281695882593
R	ay	0.0008750820389411508
V	it	0.0014462477904547647
!	mn	0.000468055230517201
V	na	0.0008034709946970914
^	el	0.0016556291390728477
V	ks	0.0017676361883336013
N	ps	0.001002171371304493
^	le	0.003104304635761589
^	st	0.0014486754966887417
^	go	0.0008278145695364238
^	an	0.004966887417218543
^	tv	0.0004139072847682119
Z	’s	0.0012836970474967907
N	rm	0.0008351428094204109
^	al	0.0024834437086092716
V	ht	0.0012855535915153463
P	se	0.0005773672055427252
E	dd	0.0004976362279173924
G	—	0.0004976362279173924
!	pe	0.000468055230517201
$	3	0.0004873294346978557
E	:d	0.0004976362279173924
N	od	0.001002171371304493
N	is	0.0005010856856522465
A	rd	0.0012914334911752045
N	hs	0.00033405712376816435
&	n	0.0004868549172346641
!	0l	0.000468055230517201
N	eo	0.0005010856856522465
R	so	0.0006563115292058631
D	ma	0.0004100041000410004
S	rl	0.0005161290322580645
N	th	0.002672456990145315
P	xt	0.00038491147036181676
$	10	0.0021929824561403508
~	--	0.0009165902841429881
A	rs	0.00043047783039173483
N	ld	0.0006681142475363287
P	oo	0.0005773672055427252
R	at	0.0006563115292058631
A	ll	0.001506672406371072
,	!?	0.0005259467040673212
G	he	0.0007464543418760885
A	ul	0.0006457167455876022
N	se	0.0031735426757975613
^	mc	0.0004139072847682119
^	er	0.006415562913907285
^	-z	0.0004139072847682119
,	??	0.0010518934081346423
^	ng	0.0020695364238410598
^	um	0.0008278145695364238
R	al	0.0004375410194705754
&	-&	0.0004868549172346641
N	wn	0.001002171371304493
R	ne	0.0004375410194705754
E	ts	0.0004976362279173924
,	;	0.0003506311360448808
S	's	0.002838709677419355
A	er	0.002152389151958674
N	up	0.00033405712376816435
$	pm	0.0009746588693957114
M	's	0.000518000518000518
A	ee	0.0006457167455876022
!	my	0.000468055230517201
N	ch	0.0021713713044930684
A	sy	0.001076194575979337
!	ow	0.000468055230517201
N	lf	0.0005010856856522465
R	er	0.0024064756070881644
A	yy	0.0008609556607834697
V	rt	0.0009641651936365097
A	il	0.00043047783039173483
N	ro	0.0008351428094204109
O	ho	0.00040766408479412964
^	ca	0.0014486754966887417
G	th	0.0004976362279173924
^	at	0.0010347682119205299
^	os	0.0010347682119205299
A	or	0.0006457167455876022
A	en	0.001076194575979337
G	£	0.0004976362279173924
$	94	0.0004873294346978557
$	05	0.0004873294346978557
,	]	0.0003506311360448808
G	>>	0.0009952724558347848
$	27	0.0009746588693957114
^	es	0.0022764900662251655
^	b5	0.0004139072847682119
V	ie	0.0006427767957576731
D	er	0.0008200082000820008
N	y’	0.00033405712376816435
^	kr	0.0004139072847682119
E	:(	0.0004976362279173924
^	un	0.0008278145695364238
P	st	0.00038491147036181676
^	s.	0.0004139072847682119
N	go	0.0006681142475363287
^	ba	0.0006208609271523179
A	th	0.0012914334911752045
N	ar	0.0016702856188408218
&	&	0.0004868549172346641
V	en	0.0014462477904547647
N	og	0.00033405712376816435
D	ch	0.0004100041000410004
A	nt	0.0027981058975462764
N	nz	0.00033405712376816435
A	ng	0.004735256134309083
V	ge	0.0006427767957576731
D	re	0.0004100041000410004
,	**	0.0003506311360448808
N	pe	0.0005010856856522465
^	a	0.0004139072847682119
G	->	0.0009952724558347848
!	mm	0.001872220922068804
L	no	0.00048567265662943174
V	uy	0.0003213883978788366
^	ox	0.0006208609271523179
^	mi	0.0008278145695364238
V	ds	0.0009641651936365097
!	ng	0.001404165691551603
V	an	0.0009641651936365097
G	gl	0.0004976362279173924
V	id	0.0006427767957576731
R	oo	0.0015313935681470138
N	ff	0.001002171371304493
!	ck	0.000468055230517201
A	ld	0.001506672406371072
N	rn	0.0005010856856522465
V	on	0.0009641651936365097
&	an	0.0004868549172346641
N	dy	0.0016702856188408218
N	bo	0.00033405712376816435
N	ox	0.00033405712376816435
D	ya	0.0004100041000410004
^	ck	0.0012417218543046358
!	aw	0.0007020828457758015
^	in	0.0022764900662251655
N	al	0.0025054284282612325
N	te	0.00384165692333389
,	.:	0.0003506311360448808
P	le	0.0005773672055427252
N	ry	0.0021713713044930684
G	ei	0.0004976362279173924
V	lt	0.0008034709946970914
A	id	0.0012914334911752045
A	py	0.0006457167455876022
^	im	0.0008278145695364238
~	—	0.00045829514207149406
L	ve	0.0009713453132588635
A	gh	0.0008609556607834697
V	ly	0.00048208259681825486
P	w	0.00038491147036181676
$	1	0.0004873294346978557
N	sk	0.00033405712376816435
^	ll	0.0012417218543046358
^	zn	0.0004139072847682119
^	mj	0.0004139072847682119
A	ve	0.0019371502367628067
N	ir	0.001002171371304493
V	pt	0.00048208259681825486
N	om	0.0008351428094204109
G	ew	0.0004976362279173924
P	ce	0.00038491147036181676
P	wn	0.00038491147036181676
#	wn	0.0004966476285075739
E	(:	0.0004976362279173924
V	sh	0.00048208259681825486
N	ds	0.0023383998663771507
R	es	0.0004375410194705754
V	ar	0.0008034709946970914
A	ad	0.0012914334911752045
V	ct	0.0009641651936365097
A	le	0.0038743004735256135
^	ee	0.0010347682119205299
^	as	0.0008278145695364238
~	nt	0.00045829514207149406
$	.3	0.0004873294346978557
N	mi	0.00033405712376816435
$	40	0.0004873294346978557
^	rd	0.0012417218543046358
^	rn	0.0004139072847682119
A	sh	0.0008609556607834697
G	la	0.0007464543418760885
A	ty	0.0017219113215669393
N	rv	0.00033405712376816435
^	ha	0.0006208609271523179
!	yy	0.0007020828457758015
N	by	0.0005010856856522465
O	we	0.00040766408479412964
V	sd	0.0003213883978788366
D	da	0.0004100041000410004
N	ga	0.00033405712376816435
D	me	0.0004100041000410004
A	ey	0.00043047783039173483
N	it	0.002004342742608986
$	ur	0.0004873294346978557
A	ik	0.00043047783039173483
A	wn	0.001506672406371072
A	ss	0.0012914334911752045
!	rd	0.0007020828457758015
R	ut	0.0010938525486764385
V	la	0.0003213883978788366
O	er	0.0006114961271911944
V	cc	0.0003213883978788366
^	ki	0.0004139072847682119
^	aj	0.0004139072847682119
R	yy	0.0004375410194705754
,	!.	0.0003506311360448808
E	_o	0.0009952724558347848
!	fg	0.000468055230517201
!	tf	0.0007020828457758015
N	re	0.002004342742608986
,	.!	0.0003506311360448808
!	ay	0.001872220922068804
O	im	0.00040766408479412964
V	at	0.0008034709946970914
T	it	0.0005042864346949068
V	ck	0.0014462477904547647
L	ma	0.0007285089849441476
A	ke	0.0008609556607834697
^	rk	0.0010347682119205299
^	we	0.0004139072847682119
^	ld	0.0010347682119205299
A	un	0.00043047783039173483
N	ly	0.0006681142475363287
^	to	0.0008278145695364238
^	ey	0.0020695364238410598
T	ut	0.0005042864346949068
!	ye	0.000936110461034402
^	di	0.0004139072847682119
R	dy	0.0004375410194705754
!	ot	0.000468055230517201
^	et	0.0012417218543046358
A	at	0.0006457167455876022
!	nd	0.000468055230517201
P	rd	0.00038491147036181676
D	ir	0.0004100041000410004
~	<	0.00045829514207149406
A	ue	0.00043047783039173483
L	es	0.0007285089849441476
^	cs	0.0004139072847682119
A	ch	0.0006457167455876022
N	ms	0.0015032570569567397
^	am	0.0012417218543046358
^	e	0.0004139072847682119
^	o	0.0004139072847682119
N	fe	0.0005010856856522465
V	wn	0.00048208259681825486
U	om	0.0009720534629404617
G	ดู	0.0004976362279173924
N	ee	0.0013362284950726574
E	☃	0.0004976362279173924
A	ok	0.00043047783039173483
N	ey	0.001002171371304493
^	rs	0.0018625827814569536
^	ch	0.0016556291390728477
U	ht	0.0004860267314702309
!	ey	0.000468055230517201
O	i&	0.00040766408479412964
G	#	0.0004976362279173924
G	;	0.0004976362279173924
V	m	0.0003213883978788366
V	el	0.0003213883978788366
N	ea	0.0006681142475363287
N	dm	0.00033405712376816435
^	e’	0.0004139072847682119
A	rn	0.00043047783039173483
N	’s	0.00033405712376816435
T	ck	0.0005042864346949068
^	k	0.0004139072847682119
L	ur	0.0007285089849441476
A	ic	0.001506672406371072
G	ns	0.0004976362279173924
G	a	0.0004976362279173924
G	fa	0.0004976362279173924
A	ne	0.001076194575979337
V	rs	0.0006427767957576731
N	ow	0.0015032570569567397
^	ie	0.0014486754966887417
N	ur	0.0005010856856522465
!	ll	0.0011701380762930026
^	em	0.0006208609271523179
N	fi	0.00033405712376816435
N	d&	0.00033405712376816435
G	s	0.0004976362279173924
^	ok	0.0006208609271523179
^	ro	0.0004139072847682119
N	ed	0.001002171371304493
N	ad	0.001837314180724904
G	sp	0.0004976362279173924
!	an	0.000468055230517201
N	ew	0.0008351428094204109
^	se	0.0006208609271523179
N	ve	0.001002171371304493
^	fc	0.0004139072847682119
N	ut	0.0016702856188408218
N	xt	0.0005010856856522465
,	''	0.0003506311360448808
^	ob	0.0004139072847682119
V	lk	0.00048208259681825486
~	>>	0.00045829514207149406
E	=d	0.0004976362279173924
!	rr	0.000936110461034402
^	re	0.0018625827814569536
V	er	0.0017676361883336013
^	y®	0.0004139072847682119
^	d™	0.0004139072847682119
$	80	0.0007309941520467836
$	th	0.0009746588693957114
!	me	0.000468055230517201
^	te	0.0016556291390728477
V	op	0.0006427767957576731
O	lf	0.0010191602119853241
,	',	0.0003506311360448808
!	up	0.000936110461034402
A	in	0.0008609556607834697
N	ag	0.00033405712376816435
^	cl	0.0004139072847682119
^	io	0.0006208609271523179
V	ms	0.00048208259681825486
A	xt	0.00043047783039173483
^	s̶	0.0004139072847682119
$	+3	0.0004873294346978557
$	14	0.0007309941520467836
E	<3	0.0004976362279173924
A	ip	0.00043047783039173483
N	oy	0.00033405712376816435
E	(	0.0004976362279173924
E	y	0.0004976362279173924
E	)	0.0004976362279173924
V	/o	0.0003213883978788366
@	ng	0.0004316857327865314
^	ns	0.0014486754966887417
L	'd	0.0014570179698882952
N	pp	0.00033405712376816435
N	rg	0.00033405712376816435
A	ar	0.0008609556607834697
N	na	0.00033405712376816435
N	as	0.001002171371304493
N	sy	0.0005010856856522465
^	bb	0.0004139072847682119
Z	gs	0.0005134788189987163
!	ww	0.000936110461034402
^	dy	0.0014486754966887417
V	ne	0.0009641651936365097
^	ea	0.0006208609271523179
R	da	0.0004375410194705754
N	yy	0.00033405712376816435
!	ep	0.000468055230517201
N	de	0.0015032570569567397
A	lm	0.00043047783039173483
E	^^	0.0004976362279173924
!	~☆	0.000468055230517201
^	ry	0.0020695364238410598
^	ac	0.0008278145695364238
^	t	0.0004139072847682119
^	ps	0.0010347682119205299
,	$	0.0003506311360448808
$	75	0.0007309941520467836
N	's	0.0006681142475363287
$	90	0.0004873294346978557
V	uv	0.0003213883978788366
O	uu	0.0008153281695882593
D	th	0.0004100041000410004
!	eh	0.000468055230517201
A	ht	0.0008609556607834697
N	ue	0.0008351428094204109
$	61	0.0004873294346978557
$	on	0.0004873294346978557
^	ia	0.0020695364238410598
N	gy	0.0006681142475363287
$	0%	0.0014619883040935672
A	ra	0.0006457167455876022
R	ge	0.0004375410194705754
^	za	0.0006208609271523179
^	co	0.0010347682119205299
P	re	0.00038491147036181676
A	ay	0.0008609556607834697
N	dd	0.0006681142475363287
^	26	0.0004139072847682119
^	6…	0.0004139072847682119
^	ge	0.0010347682119205299
N	ha	0.00033405712376816435
V	ps	0.00048208259681825486
A	rm	0.00043047783039173483
R	na	0.0004375410194705754
$	4	0.0004873294346978557
$	17	0.0004873294346978557
^	ka	0.0006208609271523179
V	ls	0.0011248593925759281
N	ia	0.0005010856856522465
L	’s	0.00048567265662943174
^	sp	0.0004139072847682119
V	ns	0.00048208259681825486
E	;	0.0004976362279173924
D	ry	0.0004100041000410004
P	nd	0.0005773672055427252
V	pe	0.0006427767957576731
T	in	0.0005042864346949068
G	ro	0.0007464543418760885
R	to	0.0004375410194705754
T	ff	0.0005042864346949068
R	ty	0.0004375410194705754
^	id	0.0010347682119205299
^	ri	0.0008278145695364238
^	ad	0.0008278145695364238
E	-/	0.0004976362279173924
^	ax	0.0006208609271523179
G	((	0.0004976362279173924
G	m	0.0004976362279173924
E	_t	0.0004976362279173924
!	ry	0.000468055230517201
^	ny	0.0010347682119205299
A	rt	0.0008609556607834697
R	ds	0.0004375410194705754
A	mm	0.00043047783039173483
P	oz	0.00038491147036181676
R	ck	0.0004375410194705754
D	em	0.0004100041000410004
A	ny	0.0006457167455876022
A	am	0.00043047783039173483
$	48	0.0004873294346978557
~	==	0.00045829514207149406
$	/2	0.0004873294346978557
^	d	0.0004139072847682119
^	31	0.0004139072847682119
,	.'	0.0003506311360448808
!	er	0.000468055230517201
R	be	0.0004375410194705754
^	ja	0.0004139072847682119
G	c	0.0004976362279173924
!	we	0.000468055230517201
R	rr	0.0004375410194705754
A	de	0.0008609556607834697
R	lf	0.0004375410194705754
N	ah	0.0005010856856522465
^	ah	0.0008278145695364238
,	“	0.0003506311360448808
^	de	0.0010347682119205299
R	de	0.0004375410194705754
D	ey	0.0004100041000410004
A	e”	0.00043047783039173483
,	/	0.0003506311360448808
G	zz	0.0004976362279173924
A	nk	0.0006457167455876022
N	yt	0.00033405712376816435
G	ap	0.0004976362279173924
V	xt	0.00048208259681825486
R	ac	0.0004375410194705754
R	ru	0.0004375410194705754
V	ss	0.0008034709946970914
R	y	0.0004375410194705754
G	_-	0.0004976362279173924
A	mn	0.00043047783039173483
N	hw	0.00033405712376816435
^	do	0.0008278145695364238
A	av	0.00043047783039173483
N	gh	0.0006681142475363287
$	95	0.0004873294346978557
V	gh	0.0003213883978788366
R	ho	0.0004375410194705754
N	zz	0.0005010856856522465
A	ry	0.0017219113215669393
!	ss	0.000468055230517201
N	ap	0.0006681142475363287
N	ud	0.00033405712376816435
&	+	0.0004868549172346641
R	ch	0.0004375410194705754
^	ol	0.0006208609271523179
^	j	0.0004139072847682119
^	va	0.0006208609271523179
N	bs	0.0006681142475363287
^	r.	0.0004139072847682119
N	lb	0.00033405712376816435
,	–	0.0003506311360448808
$	79	0.0004873294346978557
^	nt	0.0010347682119205299
N	os	0.0011691999331885753
V	un	0.00048208259681825486
P	/c	0.00038491147036181676
!	as	0.000468055230517201
^	mo	0.0006208609271523179
^	li	0.0004139072847682119
~	~	0.00045829514207149406
N	em	0.0005010856856522465
V	of	0.0003213883978788366
E	:/	0.0004976362279173924
$	28	0.0004873294346978557
N	la	0.0005010856856522465
R	ad	0.0006563115292058631
P	en	0.00038491147036181676
N	ex	0.00033405712376816435
^	ho	0.0004139072847682119
!	mg	0.000468055230517201
R	ps	0.0004375410194705754
A	zy	0.0008609556607834697
!	ok	0.000468055230517201
^	uk	0.0004139072847682119
N	my	0.0006681142475363287
V	th	0.0003213883978788366
,	':	0.0003506311360448808
G	ar	0.0004976362279173924
^	il	0.0012417218543046358
^	hd	0.0004139072847682119
N	mo	0.0005010856856522465
N	ef	0.0006681142475363287
V	gs	0.00048208259681825486
,	--	0.0003506311360448808
^	ra	0.0006208609271523179
^	o)	0.0006208609271523179
A	se	0.001076194575979337
^	ur	0.0010347682119205299
R	ys	0.0006563115292058631
E	♥	0.0004976362279173924
^	ke	0.0008278145695364238
^	ow	0.0004139072847682119
P	fo	0.00038491147036181676
A	ho	0.00043047783039173483
R	in	0.0004375410194705754
!	hy	0.0007020828457758015
N	he	0.00033405712376816435
^	xe	0.0004139072847682119
O	hu	0.00040766408479412964
P	it	0.0005773672055427252
N	mp	0.00033405712376816435
N	wk	0.0005010856856522465
V	ew	0.00048208259681825486
^	wn	0.0006208609271523179
P	w/	0.00038491147036181676
N	fo	0.00033405712376816435
A	ol	0.0006457167455876022
^	ub	0.0004139072847682119
N	cs	0.001002171371304493
D	ts	0.0004100041000410004
N	ra	0.00033405712376816435
A	ly	0.001506672406371072
R	n	0.0004375410194705754
R	e	0.0004375410194705754
Z	ds	0.0005134788189987163
V	le	0.0008034709946970914
!	gg	0.0007020828457758015
!	ez	0.000468055230517201
$	67	0.0004873294346978557
N	f	0.00033405712376816435
$	.0	0.0004873294346978557
$	.1	0.0007309941520467836
N	ph	0.0005010856856522465
^	tx	0.0004139072847682119
!	!!	0.000468055230517201
^	ed	0.0008278145695364238
G	e	0.0004976362279173924
G	uh	0.0004976362279173924
N	ot	0.0015032570569567397
O	ju	0.00040766408479412964
V	rd	0.0006427767957576731
$	5	0.0004873294346978557
A	ot	0.00043047783039173483
A	cy	0.0006457167455876022
^	nn	0.0006208609271523179
!	ii	0.000468055230517201
V	zz	0.00048208259681825486
V	yy	0.0003213883978788366
$	22	0.0004873294346978557
G	r	0.0004976362279173924
G	t	0.0004976362279173924
G	w	0.0004976362279173924
G	ng	0.0004976362279173924
G	gi	0.0004976362279173924
G	di	0.0004976362279173924
G	is	0.0009952724558347848
N	ec	0.00033405712376816435
^	nc	0.0004139072847682119
G	t.	0.0004976362279173924
^	ly	0.0008278145695364238
A	on	0.0006457167455876022
E	=)	0.0004976362279173924
R	ar	0.0004375410194705754
$	7	0.0004873294346978557
^	pe	0.0008278145695364238
V	ep	0.00048208259681825486
N	pl	0.00033405712376816435
O	es	0.00040766408479412964
^	aa	0.0006208609271523179
R	et	0.0004375410194705754
G	dj	0.0004976362279173924
V	ex	0.0003213883978788366
L	dk	0.00048567265662943174
,	?"	0.0005259467040673212
^	pa	0.0006208609271523179
P	ts	0.00038491147036181676
A	xy	0.00043047783039173483
P	ng	0.00038491147036181676
R	rd	0.0006563115292058631
!	am	0.000468055230517201
N	uy	0.00033405712376816435
^	up	0.0004139072847682119
N	us	0.00033405712376816435
G	__	0.0004976362279173924
!	ea	0.000468055230517201
V	b	0.0003213883978788366
^	's	0.0006208609271523179
R	il	0.0004375410194705754
~	<<	0.00045829514207149406
!	ee	0.0007020828457758015
!	o	0.000468055230517201
!	#	0.000468055230517201
O	e”	0.00040766408479412964
$	81	0.0004873294346978557
D	mm	0.0004100041000410004
A	tt	0.0006457167455876022
P	ll	0.00038491147036181676
E	/	0.0004976362279173924
E	:	0.0004976362279173924
R	te	0.0008750820389411508
V	rk	0.0003213883978788366
P	ss	0.0005773672055427252
R	nd	0.0008750820389411508
U	.	0.0004860267314702309
G	oh	0.0004976362279173924
O	yu	0.00040766408479412964
R	us	0.0004375410194705754
!	fo	0.0007020828457758015
O	my	0.00040766408479412964
N	tl	0.00033405712376816435
E	:o	0.0004976362279173924
G	my	0.0004976362279173924
N	sh	0.0008351428094204109
^	ga	0.0004139072847682119
A	dy	0.0006457167455876022
N	ek	0.00033405712376816435
L	#	0.00048567265662943174
N	ou	0.00033405712376816435
N	js	0.00033405712376816435
^	n”	0.0004139072847682119
^	ms	0.0006208609271523179
N	q	0.00033405712376816435
N	a	0.00033405712376816435
G	i	0.0004976362279173924
~	.:	0.00045829514207149406
,	=	0.0003506311360448808
!	rp	0.0007020828457758015
^	la	0.0008278145695364238
^	ve	0.0008278145695364238
A	ud	0.0006457167455876022
N	oc	0.00033405712376816435
X	ll	0.0007737941707505803
N	bt	0.00033405712376816435
^	ss	0.0008278145695364238
U	//	0.0004860267314702309
U	ml	0.0004860267314702309
P	ff	0.00038491147036181676
V	so	0.0003213883978788366
!	ed	0.000468055230517201
R	as	0.0004375410194705754
,	”	0.0003506311360448808
G	dc	0.0004976362279173924
!	uh	0.0007020828457758015
R	xt	0.0004375410194705754
^	ta	0.0012417218543046358
V	ze	0.00048208259681825486
