Z	^	0.16574738003309433
@	D	0.016803141063725362
R	E	0.011230126461598856
,	Z	0.001631206442452554
^	~	0.00412017343772476
,	E	0.025476084670994874
G	!	0.018781979283664044
$	A	0.06331917201482419
@	N	0.042634257226254746
G	U	0.08118058155497317
&	!	0.012075744202840407
^	E	0.005147648110474076
~	D	0.019811582155721808
D	S	0.005896434668288758
S	N	0.7386223862238621
P	P	0.019900387545496074
~	L	0.013874045046114872
A	O	0.013985214541574574
G	A	0.0437414201921877
A	V	0.017795899702766557
P	A	0.032425622209451395
~	^	0.045540909630685196
~	&	0.0019989708269010013
&	O	0.16051512476931717
E	,	0.04293764547347789
S	A	0.1236162361623616
,	@	0.013011716506075025
$	M	0.004564765434330652
M	A	0.44690265486725667
O	A	0.022926493898363348
O	&	0.01719725760556118
&	P	0.020099494503731045
$	G	0.009084335171291692
^	A	0.013367445492468611
G	$	0.03126169973792587
V	G	0.002542021605068816
U	#	0.05857332396784516
A	^	0.03303864034753449
N	^	0.011281516356084313
^	&	0.02672461623820973
&	A	0.0762657466099655
A	U	0.003823387445062622
D	,	0.022575201616859292
V	&	0.009732432135213555
D	O	0.005896434668288758
@	U	0.018094696871851834
!	L	0.028991454642012263
V	E	0.002542021605068816
R	N	0.011230126461598856
P	L	0.019163609035851643
&	D	0.09231324721174677
G	~	0.14981904405341323
A	D	0.010174529380382593
A	&	0.03303864034753449
P	S	0.0014809248043853055
E	O	0.04293764547347789
O	E	0.008603403166357925
$	S	0.004564765434330652
L	P	0.09260973540075601
!	^	0.03623328344517936
#	N	0.01788898133840485
A	$	0.020336356476894548
#	,	0.08920717936526804
A	R	0.02160658486395854
N	T	0.0028239030945467185
R	L	0.015436166334856853
A	T	0.001282930670934634
E	~	0.03681244640450815
R	^	0.014034153043770856
U	@	0.007843596347459611
@	#	0.011636917831219487
~	!	0.03168665637493568
~	R	0.019811582155721808
A	E	0.0025531590579986278
^	$	0.02672461623820973
U	V	0.0273550300476079
O	O	0.021971621182896323
#	G	0.023832164507310117
O	G	0.003829039589022783
G	G	0.10614002246349684
T	P	0.23317173223941823
@	^	0.028427143336863588
~	N	0.025749119265328742
T	^	0.05603207160171545
$	U	0.004564765434330652
U	P	0.04296417700772653
V	~	0.0038109175809767112
V	U	0.0021190562797661844
~	E	0.007936507936507936
A	L	0.007634072606254604
R	!	0.0070240865883408575
R	~	0.0028180467150828586
#	U	0.023832164507310117
$	~	0.009084335171291692
@	R	0.04005114561000181
@	G	0.009053806214966549
#	^	0.01788898133840485
E	E	0.11031483523214507
@	&	0.012928473639345956
T	D	0.1865560320716017
D	@	0.0029531228538351353
Z	V	0.08301158301158301
^	O	0.008230072128722028
^	T	0.0020652240922261265
T	E	0.009416371433898937
E	L	0.01843684919759892
U	!	0.007843596347459611
$	^	0.05428003254090211
&	^	0.0762657466099655
^	D	0.0020652240922261265
$	$	0.018123474645213775
T	@	0.009416371433898937
!	#	0.004852025298121952
^	S	0.0020652240922261265
U	&	0.015648169827518925
D	G	0.006877538606439966
O	T	0.010513148597291981
T	&	0.009416371433898937
O	$	0.0009644214426216985
^	G	0.015422394837967243
@	S	0.0013044713662077338
U	U	0.015648169827518925
!	G	0.007265968232510983
!	~	0.012093854101289046
N	#	0.0037636379013842288
R	G	0.0070240865883408575
G	R	0.012542119056533133
$	!	0.009084335171291692
A	~	0.007634072606254604
R	$	0.004220060006168858
L	$	0.011609966828666203
P	~	0.0036912603333185976
E	U	0.030687247335538407
D	T	0.0029531228538351353
T	O	0.02806265150102554
#	V	0.011945798169499583
T	G	0.01873951146746224
!	D	0.041061169313957424
D	#	0.0009909149775327198
A	G	0.005093615832126616
G	O	0.0437414201921877
E	R	0.01843684919759892
$	V	0.0316821838560969
#	E	0.011945798169499583
Z	G	0.027854384997242142
&	G	0.004051993901949771
V	#	0.0008501603038582895
G	P	0.018781979283664044
$	O	0.022643044382174817
^	L	0.0030926987649754433
O	U	0.0019192941580887266
@	$	0.00647069459871361
#	O	0.011945798169499583
&	@	0.016087619353285725
U	G	0.007843596347459611
L	O	0.019324230502198565
,	X	0.001631206442452554
X	D	0.4386637458926615
&	U	0.004051993901949771
P	#	0.0014809248043853055
#	P	0.01788898133840485
E	#	0.01231165012862918
O	L	0.0009644214426216985
O	!	0.00573878501995684
!	@	0.007265968232510983
E	N	0.01231165012862918
T	A	0.009416371433898937
P	!	0.0014809248043853055
N	L	0.004703372708221739
D	L	0.0019720189156839274
#	!	0.011945798169499583
!	U	0.007265968232510983
P	X	0.004428038842963028
E	V	0.030687247335538407
G	E	0.006302258829402222
A	@	0.0025531590579986278
G	D	0.02502183951079496
O	X	0.0009644214426216985
R	@	0.0014160334239968595
D	U	0.0019720189156839274
^	#	0.0020652240922261265
V	X	0.000427194978555658
E	P	0.00618645105965944
R	#	0.0028180467150828586
M	V	0.44690265486725667
A	#	0.001282930670934634
E	G	0.01231165012862918
S	^	0.06211562115621155
@	X	0.0025960271743342028
L	,	0.0038957031551338428
E	D	0.00618645105965944
D	&	0.0009909149775327198
S	,	0.06211562115621155
X	,	0.05531215772179627
D	E	0.0019720189156839274
~	G	0.0019989708269010013
,	Y	0.000547348341155176
Y	D	0.8015873015873016
P	&	0.0014809248043853055
O	@	0.0009644214426216985
L	^	0.007752834991900022
^	@	0.00103774941947681
D	Z	0.0009909149775327198
#	D	0.006002615000594319
U	R	0.003941309607429954
#	R	0.006002615000594319
R	Z	0.0014160334239968595
&	,	0.00806386905239509
L	G	0.0038957031551338428
N	Z	0.0004745660774529427
~	Z	0.0019989708269010013
P	E	0.000744146294740875
E	&	0.00618645105965944
#	@	0.006002615000594319
U	O	0.003941309607429954
D	!	0.0009909149775327198
U	^	0.003941309607429954
U	A	0.003941309607429954
V	S	0.000427194978555658
